,User,Tweets,Subjectivity,Polarity,Analysis
4113,BillGardener1,"An AH stan admitted it. Imagine being twisted enough to hate half of humanity for being born

Imagine being so weak you get triggered by me just being a man and existing

misandry MenToo AbuseHasNoGender AmberHeardIsAHusbandBeater JohnnyDeppKeepsWinning ",0.6383333333333333,-0.36833333333333335,Negative
4114,Anthonydesusa,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4115,hMen86390744,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
4116,Youaregreatbud1,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4117,rushtotp,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4118,contactvijendra,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4119,Katt08552696," All types of abuse are awful, physical, emotional etc. I think one of the worst parts for men is not to be believed and also the fact woman will pile false allegations on and will also do so in groups. As a woman myself I have experienced what woman are capable of. MenToo",0.6704081632653062,-0.19999999999999998,Negative
4120,TerrryParker,: This audio 😱🤯😳😅she really behaved like that and really got on the stand and said she was scared of him. PS. This is afte…,0.2,0.2,Positive
4121,CounsellRenae,"This audio 😱🤯😳😅she really behaved like that and really got on the stand and said she was scared of him. PS. This is after the divorce was finalised. This is 2017. She went to try to get him back, whilst drunk and full of god knows what medications. narcissisticabuse MenToo ",0.39,0.05,Positive
4122,ShahRety,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4123,SteveyTxxx,": I genuinely feel bad for her male students.

A professor constantly expressing her hatred towards men without fear of co…",0.39999999999999997,-0.07499999999999996,Negative
4124,delrobertson,": When I was 3 one time I walked into the living room with my eyes covered, way past my bedtime

Apparently I thought if I…",0.3,-0.1,Negative
4125,save_abuse,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4126,AgniPradhan1980,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4127,SarahMonie42,"Domestic Abuse:""A pattern of coercive, controlling behaviour that is a pervasive life-threatening crime affecting people in all communities regardless of gender""-Centre for family justice
Stop the bias. 
This happens to men too
A minority percentage is still a percentage MenToo",0.1,0.0,Neutral
4128,TheInvi80692073,": This is so true. My abusive wife  despite evidenced trying to kill me and kids, still denies wrong doing. Nobody challenge…",0.775,-0.07500000000000001,Negative
4129,nataliebrett2,"Radiant, glowing and happy.
JohnnyDeppIsASurvivor 
JohnnyDeppGotJustice 
AbuseHasNoGender 
1in4
MenToo ",1.0,0.8,Positive
4130,TheInvi80692073,"Good on you, Camilla! Respect AbuseHasNoGender MenToo ",0.6000000000000001,0.875,Positive
4131,AjayAgr27775609,"_senpai1:  Men's Rights

It is high time India recognises that MenToo can be victims of Rape, Molestation, Sexual Ha…",0.6866666666666666,0.33,Positive
4132,EwfIndy,"_Filtered Exactly. You have EVERY right to speak up.
MenToo",0.39285714285714285,0.26785714285714285,Positive
4133,rohanagarwal01,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4134,mukkipandy,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4135,Lunatunes2,_me: The real underlying message here is AbuseHasNoGender …MenToo can and ARE victims/survivors of DomesticAbuse Domest…,0.30000000000000004,0.2,Positive
4136,vikas87_singh,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4137,NoWonderland__,: Take a deep dive watching questionable videos from social media influencer Dre McCray. Did Dre drive her husband Von McCra…,0.4888888888888889,-0.15555555555555556,Negative
4138,bhupinegi9990,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4139,sawantakshay,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
4140,PorwalShivanshu,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4141,ImJohnnyDepp005,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4142,yodasw101,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4143,perinchery_paul,"_kherde: Indian Women Lying In Indian Courts Should Also Be Sent To Jails.

Protect_Innocent_Men against…",0.0,0.0,Neutral
4144,MarciaModenese8,": When I was 3 one time I walked into the living room with my eyes covered, way past my bedtime

Apparently I thought if I…",0.3,-0.1,Negative
4145,thelastshow,: Take a deep dive watching questionable videos from social media influencer Dre McCray. Did Dre drive her husband Von McCra…,0.4888888888888889,-0.15555555555555556,Negative
4146,Bablu119,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4147,No7gat," ""Cries recounting her trauma""🤣🤣
You are funny.
JohnnyDeppWon JohnnyDeppIsASurvivor JohnnyDeppGotJustice MenToo ",1.0,0.25,Positive
4148,subhash397k,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4149,BillGardener1,"When I was 3 one time I walked into the living room with my eyes covered, way past my bedtime

Apparently I thought if I couldn't see them they couldn't see me.

It's cute when a 3yo does it, not so much a 70yo like Michele 

MicheleDauber AmberHeardIsAWIFEBEATER MenToo ",0.45,0.125,Positive
4150,Sourceone8,": S.125 CrPC | Courts Should Not Raise Objections Regarding Residential Proof Of Child/ Wife, Must Accept Duly Sworn Affidavits: Karnataka High Court.

MenToo 
JudiciaryHatesMen 
MarriageStrike 
legalterrorism ",0.5399999999999999,0.16,Positive
4151,implacableMRA,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4152,birju143143,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4153,MyNation_RamNRI,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4154,Vinod65064504,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4155,bajajvivek,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4156,govindmeri65,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4157,DharmendraMadhu,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4158,vaibhavmahe87,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4159,Mynation_BH,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4160,5spaces,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4161,hybridihomo,": johnnydeppwon JohnnyDeppIsASurvivor AbuseHasNoGender StopTheMisandry mentoo 
SayNoToMisandry 

Yeah yeah, men are so p…",0.0,0.0,Neutral
4162,iaskabhi,"Today I went through a series of abuses &amp; accusations that I never did! Just cuz ur a man doesn't mean you have to take it all!! Fight back until you get your justice! I'll keep fighting until I get my justice.
justice mentoo Men lies cheaters cheat Equality equal",0.3125,-0.16276041666666666,Negative
4163,bhushanshende,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4164,lacoya4247,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
4165,i_AbhIsh,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
4166,MynationJbp,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4167,lacoya4247,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4168,Mayur_Goakar,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4169,1_2_ka_fr,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4170,vaibhavmahe87,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4171,BlueGansey1,: Abuse has no gender: Louder for people who don’t understand DomesticViolence metoo Feminism AmberHeardIsAHusbandBeater…,0.0,0.0,Neutral
4172,sooneverything,": The reality of independent women and WomenEmpowerment has been confined to social media, as our system considers a woman…",0.09583333333333333,0.016666666666666666,Positive
4173,VikramArora20,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4174,rahul1277,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
4175,secular_x,": Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpM…",0.5625,-0.125,Negative
4176,voiceformenind,"Gujarat | 30-Year-Old Man Dies By Suicide Due To Endless Demands Of Cash &amp; Jewelry By Fiancée 

VoiceForMen SpeakUpMen MenToo 

",0.5625,-0.125,Negative
4177,yannis_z6,"Fantastic that we have a womens health strategy in Greece,we need one for men too.   _NY  _eu   _bps _are_human     _Hatzidakis mentoo _HRightsRLaw",0.9,0.4,Positive
4178,PiyushD67504443,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
4179,moralcism,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
4180,VikramArora20,": Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never…",0.1,0.05,Positive
4181,sifchandigarh,"Court acquits former SDM in 11yr old rape case.
When u are framed in a FalseRape case despite of a acquittal you never get back what you’ve lost. 
When laws are abused as tool of vengeance, justice looses it’s meaning.
When will Misuse of laws be considered as a crime??
MenToo ",0.06666666666666667,0.03333333333333333,Positive
4182,yannis_z6,the toxic feminism that is even inside  and  is against the 2 mani aspects of Men character and being a man. Provide and Protect. The team of   is a sexist dangeroud racist team in the deputy ministry.  mentoo ,0.0,0.0,Neutral
4183,InTheWaysOf,_goldberg: Dear AmberHeardSupporters here is something to chew on before you send it out. Make sure your assumptions are fact che…,0.8888888888888888,0.5,Positive
4184,realtechroofing,": A wild round of Applause to the judge. Need more such verdicts to have a balanced judgement for all &amp; Men,who lead the…",0.45,0.1,Positive
4185,yannis_z6," it is enouph with the feminist attack against being a man, even from deputy ministry as  - mentoo _Hatzidakis       _eu  _eu  _bps",0.0,0.0,Neutral
4186,yannis_z6,"_z6:  &gt;Victims’ Commissioner for 
 mentoo  _are_human   …",0.0,0.0,Neutral
4187,yannis_z6,_z6:   She needs to be removed from her position for the Sexist Post. mentoo  _are_human …,0.0,0.0,Neutral
4188,Jgdshnv_mra,": A wild round of Applause to the judge. Need more such verdicts to have a balanced judgement for all &amp; Men,who lead the…",0.45,0.1,Positive
4189,Rajanik58915087,": A wild round of Applause to the judge. Need more such verdicts to have a balanced judgement for all &amp; Men,who lead the…",0.45,0.1,Positive
4190,VikramArora20,": The reality of independent women and WomenEmpowerment has been confined to social media, as our system considers a woman…",0.09583333333333333,0.016666666666666666,Positive
4191,irronnmann,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4192,DXTMRA,: No matter who heads the ministry they will never work for MenToo and will always remain Gynocentric 🤣🤣,0.0,0.0,Neutral
4193,DXTMRA,:    No matter who heads the ministry they will never work for MenToo and will always r…,0.0,0.0,Neutral
4194,agnes_goldberg,Dear AmberHeardSupporters here is something to chew on before you send it out. Make sure your assumptions are fact checked otherwise without it it’s just a fairytale. Ps. Watch the whole trial as well. Just a Suggestion! JohnnyDeppGotJustice InnocentUntilProvenGuilty MenToo ,0.6444444444444444,0.375,Positive
4195,hopes_n_dreams_,": Day 279 of asking - Will you form MensCommission &amp; SavelnnocentMen frm FakeCases_498A_DV_125_377_376 of women?
…",0.0,0.0,Neutral
4196,TimeHealsAll97,"_NovaxX: To those supporting ThePlaintiff: Stay classy guys, we don't need to stoop to the same level. We don't want or need oth…",0.425,0.11666666666666665,Positive
4197,dickwarlock13,": I genuinely feel bad for her male students.

A professor constantly expressing her hatred towards men without fear of co…",0.39999999999999997,-0.07499999999999996,Negative
4198,ChelsyMarieBAK, Some of the journalists reporting on this story didn't watch the entire trial.   just caught a few days of it and it shows through her reporting.  AbuseHasNoGender MenToo,0.3625,-0.1,Negative
4199,khabribanda,No matter who heads the ministry they will never work for MenToo and will always remain Gynocentric 🤣🤣 ,0.0,0.0,Neutral
4200,khabribanda,   No matter who heads the ministry they will never work for MenToo and will always remain Gynocentric 🤣🤣,0.0,0.0,Neutral
4201,Vrajesh064,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4202,AmithK71918969,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4203,xinchu19,": At last a journalist telling it like it is. Thank you Jan Moir of the UK Daily Mail 17 June issue. 
VictoryForJohnnyDepp 
J…",0.03333333333333333,0.0,Neutral
4204,TimeHealsAll97,"But we're the ones saturating twitter. SMH
MSMIsBiased JournalisticIntegrityisDead StarveMajorMedia BelieveAllVictims MenToo ",0.0,0.0,Neutral
4205,moonstoned333,"mentoo. This poor man. He seems like such a sweet, kind, loving man. Willing to do anything for his woman, &amp; he fell in love with such  a nasty, manipulative walnut . Dre is seriously sooo messed up in the head. You can literally see how weird she is in videos ",0.7378787878787879,0.006060606060606059,Positive
4206,MentalHealthBo5,": She's going overboard. 
Storm the castle!!!!
⁉️⁉️⁉️⁉️

👆🏽👆🏽👆🏽👆🏽👆🏽

IamNOTaBOT
IamaRando
doxxing
d…",0.15,-0.6103515625,Negative
4207,NuBeeLuna,"She's going overboard. 
Storm the castle!!!!
⁉️⁉️⁉️⁉️

👆🏽👆🏽👆🏽👆🏽👆🏽

IamNOTaBOT
IamaRando
doxxing
domesticviolenceawareness 
mentalhealthawareness
DomesticAbuse 
AbuseSurvivor
MenToo
amberheard
johnnydepp
MENarePeopletoo
Truth
JUSTICE ",0.15,-0.6103515625,Negative
4208,GwenEvaBearLuvs,": johnnydeppwon JohnnyDeppIsASurvivor AbuseHasNoGender StopTheMisandry mentoo 
SayNoToMisandry 

Yeah yeah, men are so p…",0.0,0.0,Neutral
4209,MentalHealthBo5,": Now on to ... REALLY?

👆🏽👆🏽👆🏽👆🏽
IamNOTaBOT
IamaRando
domesticviolenceawareness 
mentalhe…",0.2,0.2,Positive
4210,NuBeeLuna,"Now on to ... REALLY?

👆🏽👆🏽👆🏽👆🏽
IamNOTaBOT
IamaRando
domesticviolenceawareness 
mentalhealthawareness
DomesticAbuse 
AbuseSurvivor
MenToo
amberheard
johnnydepp
MENarePeopletoo
Truth
JUSTICE ",0.2,0.2,Positive
4211,NickSmi29694831,:   There's several! JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeFor…,0.0,0.0,Neutral
4212,Rajanik58915087,": S.125 CrPC | Courts Should Not Raise Objections Regarding Residential Proof Of Child/ Wife, Must Accept Duly Sworn Affidavit…",0.0,0.0,Neutral
4213,maddiimadmads,"I genuinely feel bad for her male students.

A professor constantly expressing her hatred towards men without fear of consequences. 

MicheleDauberisabully MicheleDauberIsaJoke  JohnnyDepp AmberHeard AbuseHasNoGender MenToo AmberTurd AmberHeardlsAnAbuser ",0.39999999999999997,-0.07499999999999996,Negative
4214,LinaKontrimas,": At last a journalist telling it like it is. Thank you Jan Moir of the UK Daily Mail 17 June issue. 
VictoryForJohnnyDepp 
J…",0.03333333333333333,0.0,Neutral
4215,RIPWWEChyna,:   There's several! JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeFor…,0.0,0.0,Neutral
4216,karan4solanki,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4217,Fixyourcountry2,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4218,InigoBones,  Will the lawyers sue their law school? 😂 JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo,0.0,0.0,Neutral
4219,val_guerriero,  I can’t believe how smitten you were with Amber Heard…lol Just watched the episode of when she was a guest on your show. You were almost drooling. How do you feel about supporting a proven abuser of men? MenToo,0.25,0.25,Positive
4220,InigoBones,  There's several! JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo ,0.0,0.0,Neutral
4221,karthik_kumar_a,": The reality of independent women and WomenEmpowerment has been confined to social media, as our system considers a woman…",0.09583333333333333,0.016666666666666666,Positive
4222,aalidillon,: Woman raped an old man &amp; made sure he dies during the assault proves Mentoo can be the victims. But unfortunately media…,0.5222222222222221,0.09999999999999998,Positive
4223,Aktiwari2020,_sherkhane: _maseeha      These many false 498A cases in just one pol…,0.55,0.04999999999999996,Positive
4224,andreacpalmer1,"Release the thought “why did this happen” 

There is no rational answer for what happened, 
and this question holds you back from where you want to be. 

MenToo",0.0,0.0,Neutral
4225,BotForEquality,": I had a mammogram today. Not my first, I knew what to expect.
But let me tell you - it’s not the boob-squishing that’s the p…",0.3333333333333333,0.25,Positive
4226,JustMeKWR,"I had a mammogram today. Not my first, I knew what to expect.
But let me tell you - it’s not the boob-squishing that’s the problem - it’s the skin pulling👀😱😐
Holy crap! 
But it’s over quickly, and don’t let that stop you from getting checked! mammogram womenshealth mentoo",0.5444444444444444,-0.11111111111111112,Negative
4227,ColyerMaz," Doesn't give her the right to bully people and turn on innocent men I am a woman who  was sa as a child by a male and I am still shouting from the roof tops that men can be victims to Equality  
MenToo",0.44523809523809527,0.2619047619047619,Positive
4228,CameliaMotoc18, That’s what I thought too. Today’s society you cannot blame on the man that he is an abuser. Women can be abusers too. And since I recall she did scratch him. MenToo,0.0,0.0,Neutral
4229,ranggaabillaa,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4230,terri0928,"JohnnyDepp johnnydeppisasurvivor abusehasnogender StopTheMisandry MenToo

Another rant by Susan P  
",0.0,0.0,Neutral
4231,shmeelybop,": It is a great article,so important. Also The Geek Buzz doing a great work from the beginning,true, intelligent journalis…",0.85,0.7,Positive
4232,VeganLion66," Keep going!

JohnnyDeppKeepsWinning 
AbuseHasNoGender
MenToo MeToo",0.0,0.0,Neutral
4233,KarenRollings3,": At last a journalist telling it like it is. Thank you Jan Moir of the UK Daily Mail 17 June issue. 
VictoryForJohnnyDepp 
J…",0.03333333333333333,0.0,Neutral
4234,BlisteringBarn1,"Who Framed Johnny Depp?
AmberHeardIsAHusbandBeater MenToo

William of Occam - Here we go  via ",0.0,0.0,Neutral
4235,hasnaatikah_,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4236,fuzzieart,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4237,NuBeeLuna,"Look what I found about social media and AH.


She clearly states its ok to hold people accountable. I'unno

IamNOTaBOT
IamaRando
domesticviolenceawareness 
DomesticAbuse 
AbuseSurvivor
MenToo
amberheard
johnnydepp
MENarePeopletoo
Truth
JUSTICE ",0.31666666666666665,0.2111111111111111,Positive
4238,BlueWolfdeppie,": Did you know that because men are thought to be physically stronger than women, they are less likely to report domestic…",0.40317460317460313,-0.05555555555555555,Negative
4239,oOAnimeQueenOo,  Lets start tracking down their alumni.  Lets see if they don't care either...  is a biggot who is trying to become famous for shaming men that are victims of DV mentoo ,0.6444444444444445,0.17222222222222222,Positive
4240,oOAnimeQueenOo," Is this really the opinion of Stanford ?  You don't care that your professor is a biggot ? MicheleDauber You are fine with a professor being this open about bullying a man, regardless of fame, you're OK with online bullying of another human?  stanford mentoo ",0.36,0.22333333333333333,Positive
4241,momofkami,": REMEMBER: After masterful cross-ex by WayneDennison, her PSYCHOlogist DawnHughes confirmed that AmberHeardIsAnAbuser: ""I…",1.0,0.7,Positive
4242,jhandy7291989,: 4 Type of domestic violence: DomesticViolence mentoo doublestandards metoo amberheard view johnydepp toxic neverf…,0.1,0.0,Neutral
4243,roxx8825,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4244,mamabear19597,": mentoo 
Johnny has proven his innocence. The problem now are the misandrists, they're enabling HER to continue in order to…",0.0,0.0,Neutral
4245,_Experiment_XII,"To those supporting ThePlaintiff: Stay classy guys, we don't need to stoop to the same level. We don't want or need others to tell us how to think and operate. 

BelieveAllVictims MenToo IStandWithJohnnyDepp Truthprevails TheTruthAlwaysComesOut IAmNotYourDoll",0.425,0.11666666666666665,Positive
4246,Mort_Rainey777,: 4 Type of domestic violence: DomesticViolence mentoo doublestandards metoo amberheard view johnydepp toxic neverf…,0.1,0.0,Neutral
4247,Mort_Rainey777,: Abuse has no gender: Louder for people who don’t understand DomesticViolence metoo Feminism AmberHeardIsAHusbandBeater…,0.0,0.0,Neutral
4248,momofkami,: 4 Type of domestic violence: DomesticViolence mentoo doublestandards metoo amberheard view johnydepp toxic neverf…,0.1,0.0,Neutral
4249,DeppSoldier_22,: 4 Type of domestic violence: DomesticViolence mentoo doublestandards metoo amberheard view johnydepp toxic neverf…,0.1,0.0,Neutral
4250,princessluvvr,: Abuse has no gender: Louder for people who don’t understand DomesticViolence metoo Feminism AmberHeardIsAHusbandBeater…,0.0,0.0,Neutral
4251,JamesShala1,Abuse has no gender: Louder for people who don’t understand DomesticViolence metoo Feminism AmberHeardIsAHusbandBeater mentoo AquamanAndTheLostKingdom boycottaquaman2 culture JohnnyDeppWon ,0.0,0.0,Neutral
4252,JamesShala1,4 Type of domestic violence: DomesticViolence mentoo doublestandards metoo amberheard view johnydepp toxic neverfeartruth ,0.1,0.0,Neutral
4253,Theresa82575871," It was anti Amber because of her LIES... that's it. We all saw and know the truth now. 
She lost,  it's over.  Her hoax has been exposed to the world. 
MenToo 
JohnnyDeppWon 
AmberIsALiar",0.0,0.0,Neutral
4254,charmainegarnh1,"When will AH fanatics realise that the U.K. judge was bent?!? He was friends with the Murdochs News corps, his son worked for the Murdochs and his wife had a regular luncheon date with AHs U.K. lawyer! AmberHeardIsAHusbandBeater AmberHeardlsAnAbuser MenToo ",0.07692307692307693,0.0,Neutral
4255,D0P63L64N63R,": Von McCray stands as a proud Marine. What happened to this strong, healthy man? Did social media influencer Dre McCray dri…",0.5750000000000001,0.4416666666666667,Positive
4256,D0P63L64N63R,: The real underlying message here is AbuseHasNoGender …MenToo can and ARE victims/survivors of DomesticAbuse Domestic…,0.30000000000000004,0.2,Positive
4257,SoniaBurt19,": ""Don't forget you are strong""

""Don't forget you'll never get nothing easy""

""Remember to be strong, my son""

Things my…",0.7666666666666666,0.43333333333333335,Positive
4258,joshuamcintron,": ""Don't forget you are strong""

""Don't forget you'll never get nothing easy""

""Remember to be strong, my son""

Things my…",0.7666666666666666,0.43333333333333335,Positive
4259,mensurvivetoo,"""Don't forget you are strong""

""Don't forget you'll never get nothing easy""

""Remember to be strong, my son""

Things my Dad told me. Cuz men can be heroes.

 MenToo Dads GuysAreGood",0.7666666666666666,0.43333333333333335,Positive
4260,femaIice,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
4261,Scookey2045,"This is exactly the kind of justice AH deserves: prison.
AbuseHasNoGender 
AmberHeardDeservesJustice 
AmberHeardDeservesPrison 
MenToo 
JohnnyDeppIsASurvivor 
DomesticAbuse 
DomesticViolence 
narcissisticabuse ",0.575,0.425,Positive
4262,Scookey2045,"Because narcissists can't ever accept they have done wrong, of course it had to be bots. Anything but actual people disbelieving her lies.
AmberHeardlsAnAbuser 
AmberHeardIsALiar 
JohnnyDeppWonAgain 
AbuseHasNoGender 
mentoo ",0.6,-0.19999999999999998,Negative
4263,Simpledad91,: The real underlying message here is AbuseHasNoGender …MenToo can and ARE victims/survivors of DomesticAbuse Domestic…,0.30000000000000004,0.2,Positive
4264,Psuedoshadow,": They said "" Men will be Men "", 
But why only Female Mosquitoes suck blood or bite, ye koi ni batayega. 

👽💜😈😭 

MenToo",0.5833333333333334,0.0,Neutral
4265,BlisteringBarn1,": I seriously appreciate things like this, very touching 

🥹🥹🥹🥹❤️❤️❤️❤️

AbuseHasNoGender MenToo",0.6583333333333333,0.15833333333333335,Positive
4266,deppfinitely_me,"The real underlying message here is AbuseHasNoGender …MenToo can and ARE victims/survivors of DomesticAbuse DomesticViolence
Please checkout a recent case in Arizona that has many up in arms. justiceforvon dremccray 
It is absolutely gut wrenching. 

JohnnyDepp",0.48750000000000004,0.22499999999999998,Positive
4267,lilytomyrose,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
